session_id,user_id,device,session_date,total_events,total_value,pages_viewed,session_duration_seconds,had_purchase,had_signup,had_upgrade
U000106_S0004,U000106,desktop,2025-12-20,4,0.0,4,65,False,False,False
U000106_S0005,U000106,mobile,2025-12-29,2,0.0,2,29,False,False,False
U000107_S0001,U000107,desktop,2025-12-08,1,0.0,1,44,False,False,False
U000107_S0002,U000107,desktop,2025-12-10,1,0.0,1,17,False,False,False
U000108_S0001,U000108,desktop,2025-12-22,8,0.0,6,1,False,False,False
U000109_S0001,U000109,desktop,2025-11-08,2,0.0,2,219,False,False,False
U000109_S0002,U000109,desktop,2025-12-02,1,0.0,1,4,False,False,False
U000109_S0003,U000109,desktop,2025-12-14,1,0.0,1,3,False,False,False
U000110_S0001,U000110,tablet,2025-11-16,1,0.0,1,7,False,False,False
U000110_S0002,U000110,desktop,2025-11-28,4,0.0,4,0,False,False,False
U000110_S0003,U000110,mobile,2025-11-30,4,0.5,3,168,False,True,False
U000111_S0001,U000111,mobile,2025-12-14,4,0.0,4,418,False,False,False
U000111_S0002,U000111,mobile,2025-12-17,3,0.0,3,155,False,False,False
U000113_S0001,U000113,mobile,2025-12-24,3,0.0,3,157,False,False,False
U000114_S0001,U000114,tablet,2025-12-04,1,0.0,1,14,False,False,False
U000116_S0001,U000116,mobile,2025-10-29,4,0.5,3,91,False,True,False
U000116_S0002,U000116,mobile,2025-11-06,2,0.0,2,26,False,False,False
U000116_S0003,U000116,mobile,2025-11-22,3,0.0,3,18,False,False,False
U000116_S0004,U000116,mobile,2025-11-26,4,0.0,4,48,False,False,False
U000116_S0005,U000116,desktop,2025-12-04,4,0.0,4,114,False,False,False
U000116_S0006,U000116,tablet,2025-12-15,5,0.3,5,462,False,False,False
U000117_S0001,U000117,mobile,2025-10-29,4,0.0,3,349,False,False,False
U000117_S0002,U000117,mobile,2025-12-03,3,0.0,3,45,False,False,False
U000118_S0001,U000118,desktop,2025-11-11,6,-0.2,4,39,False,False,False
U000118_S0002,U000118,desktop,2025-11-16,22,0.0,9,467,False,False,False
U000118_S0003,U000118,tablet,2025-11-22,2,0.0,2,8,False,False,False
U000118_S0004,U000118,desktop,2025-12-01,1,0.0,1,6,False,False,False
U000118_S0005,U000118,desktop,2025-12-15,3,0.0,3,3,False,False,False
U000118_S0006,U000118,desktop,2025-12-25,1,0.0,1,10,False,False,False
U000118_S0007,U000118,tablet,2025-12-27,1,0.0,1,17,False,False,False
U000119_S0001,U000119,mobile,2025-11-04,3,0.0,3,16,False,False,False
U000119_S0002,U000119,mobile,2025-11-06,1,0.0,1,59,False,False,False
U000119_S0003,U000119,mobile,2025-11-09,10,0.0,8,141,False,False,False
U000119_S0004,U000119,mobile,2025-11-10,2,0.0,2,61,False,False,False
U000119_S0005,U000119,mobile,2025-11-11,10,0.0,8,529,False,False,False
U000119_S0006,U000119,mobile,2025-11-17,3,0.0,3,115,False,False,False
U000119_S0007,U000119,mobile,2025-11-17,10,0.0,9,851,False,False,False
U000119_S0008,U000119,mobile,2025-11-19,2,0.0,2,19,False,False,False
U000119_S0009,U000119,mobile,2025-11-19,14,0.0,9,603,False,False,False
U000119_S0010,U000119,mobile,2025-11-23,4,0.0,4,59,False,False,False
U000119_S0011,U000119,mobile,2025-11-23,12,0.0,8,246,False,False,False
U000119_S0012,U000119,mobile,2025-11-27,1,0.0,1,42,False,False,False
U000119_S0013,U000119,mobile,2025-11-27,1,0.0,1,14,False,False,False
U000119_S0014,U000119,mobile,2025-11-28,6,0.8,6,240,False,True,False
U000119_S0015,U000119,mobile,2025-12-04,5,0.5,4,2,False,True,False
U000119_S0016,U000119,mobile,2025-12-08,4,0.0,3,37,False,False,False
U000119_S0017,U000119,mobile,2025-12-11,3,0.0,3,122,False,False,False
U000119_S0018,U000119,mobile,2025-12-14,6,0.0,5,48,False,False,False
U000119_S0019,U000119,tablet,2025-12-25,5,0.0,4,88,False,False,False
U000119_S0020,U000119,mobile,2025-12-25,13,1188.0,9,13,False,False,True
U000119_S0021,U000119,tablet,2025-12-26,7,0.0,6,1089,False,False,False
U000119_S0022,U000119,mobile,2025-12-28,16,0.8,9,346,False,True,False
U000120_S0001,U000120,desktop,2025-11-05,3,0.0,3,155,False,False,False
U000120_S0002,U000120,desktop,2025-11-07,10,29.45,6,44,True,True,False
U000120_S0003,U000120,desktop,2025-11-09,1,0.0,1,1,False,False,False
U000120_S0004,U000120,desktop,2025-11-12,4,0.0,4,116,False,False,False
U000120_S0005,U000120,desktop,2025-11-15,1,0.0,1,0,False,False,False
U000120_S0006,U000120,desktop,2025-12-04,11,-0.2,8,280,False,False,False
U000120_S0007,U000120,desktop,2025-12-19,7,0.0,6,252,False,False,False
U000121_S0001,U000121,mobile,2025-12-07,2,0.0,2,162,False,False,False
U000121_S0002,U000121,mobile,2025-12-29,3,0.0,3,14,False,False,False
U000122_S0001,U000122,mobile,2025-10-06,10,0.0,8,1551,False,False,False
U000123_S0001,U000123,mobile,2025-11-16,6,0.0,5,61,False,False,False
U000124_S0001,U000124,desktop,2025-12-28,1,0.0,1,4,False,False,False
U000125_S0001,U000125,mobile,2025-11-25,1,0.0,1,36,False,False,False
U000125_S0002,U000125,mobile,2025-12-25,5,0.0,4,198,False,False,False
U000126_S0001,U000126,mobile,2025-11-21,1,0.0,1,27,False,False,False
U000126_S0002,U000126,mobile,2025-12-02,1,0.0,1,13,False,False,False
U000126_S0003,U000126,mobile,2025-12-03,3,0.0,2,282,False,False,False
U000126_S0004,U000126,mobile,2025-12-19,3,0.0,2,101,False,False,False
U000126_S0005,U000126,desktop,2025-12-24,3,0.0,3,160,False,False,False
U000127_S0001,U000127,mobile,2025-11-01,1,0.0,1,25,False,False,False
U000127_S0002,U000127,mobile,2025-11-17,9,0.0,7,820,False,False,False
U000127_S0003,U000127,mobile,2025-11-24,5,0.0,5,296,False,False,False
U000127_S0004,U000127,mobile,2025-12-11,13,0.0,10,472,False,False,False
U000128_S0001,U000128,desktop,2025-10-04,3,0.0,3,59,False,False,False
U000128_S0002,U000128,mobile,2025-10-06,8,0.0,7,547,False,False,False
U000128_S0003,U000128,desktop,2025-10-10,4,0.0,4,112,False,False,False
U000128_S0004,U000128,mobile,2025-10-18,1,0.0,1,6,False,False,False
U000128_S0005,U000128,desktop,2025-10-18,4,0.0,3,59,False,False,False
U000128_S0006,U000128,desktop,2025-10-21,11,0.0,8,127,False,False,False
U000128_S0007,U000128,desktop,2025-10-23,1,0.0,1,16,False,False,False
U000128_S0008,U000128,tablet,2025-10-28,8,0.0,8,106,False,False,False
U000128_S0009,U000128,desktop,2025-10-30,2,0.0,2,10,False,False,False
U000128_S0010,U000128,desktop,2025-11-02,2,0.0,2,71,False,False,False
U000128_S0011,U000128,desktop,2025-11-22,7,0.0,6,737,False,False,False
U000128_S0012,U000128,desktop,2025-11-26,1,0.0,1,54,False,False,False
U000128_S0013,U000128,tablet,2025-12-01,5,0.0,5,97,False,False,False
U000128_S0014,U000128,desktop,2025-12-12,11,0.0,8,260,False,False,False
U000128_S0015,U000128,desktop,2025-12-13,6,0.0,5,86,False,False,False
U000128_S0016,U000128,desktop,2025-12-16,8,0.0,5,450,False,False,False
U000128_S0017,U000128,desktop,2025-12-26,2,0.0,2,48,False,False,False
U000129_S0001,U000129,mobile,2025-12-03,8,0.3,7,128,False,False,False
U000129_S0002,U000129,mobile,2025-12-07,2,0.0,2,18,False,False,False
U000129_S0003,U000129,mobile,2025-12-13,5,0.0,4,30,False,False,False
U000129_S0004,U000129,mobile,2025-12-16,8,0.5,6,402,False,True,False
U000129_S0005,U000129,mobile,2025-12-17,1,0.0,1,1,False,False,False
U000129_S0006,U000129,mobile,2025-12-24,1,0.0,1,54,False,False,False
U000130_S0001,U000130,mobile,2025-11-04,2,0.0,2,17,False,False,False
U000130_S0002,U000130,mobile,2025-11-23,4,0.0,4,36,False,False,False
U000130_S0003,U000130,mobile,2025-11-25,3,0.0,3,38,False,False,False
U000130_S0004,U000130,mobile,2025-11-26,3,0.0,3,144,False,False,False
U000130_S0005,U000130,tablet,2025-12-14,1,0.0,1,1,False,False,False
U000131_S0001,U000131,mobile,2025-10-30,1,0.0,1,2,False,False,False
U000131_S0002,U000131,mobile,2025-12-04,5,0.0,4,190,False,False,False
U000131_S0003,U000131,mobile,2025-12-07,7,0.3,7,53,False,False,False
U000131_S0004,U000131,mobile,2025-12-10,13,-0.2,11,390,False,False,False
U000131_S0005,U000131,mobile,2025-12-12,1,0.0,1,17,False,False,False
U000131_S0006,U000131,mobile,2025-12-13,2,0.0,2,29,False,False,False
U000133_S0001,U000133,desktop,2025-11-07,8,0.0,7,39,False,False,False
U000133_S0002,U000133,mobile,2025-11-27,1,0.0,1,0,False,False,False
U000134_S0001,U000134,mobile,2025-12-10,1,0.0,1,34,False,False,False
U000134_S0002,U000134,mobile,2025-12-12,2,0.0,2,162,False,False,False
U000134_S0003,U000134,mobile,2025-12-18,1,0.0,1,14,False,False,False
U000134_S0004,U000134,mobile,2025-12-21,1,0.0,1,14,False,False,False
U000134_S0005,U000134,mobile,2025-12-23,5,0.0,3,138,False,False,False
U000136_S0001,U000136,desktop,2025-11-09,2,0.0,2,93,False,False,False
U000136_S0002,U000136,mobile,2025-12-15,8,0.0,7,209,False,False,False
U000136_S0003,U000136,mobile,2025-12-21,3,0.0,3,158,False,False,False
U000137_S0001,U000137,mobile,2025-12-23,1,0.0,1,3,False,False,False
U000137_S0002,U000137,mobile,2025-12-30,9,0.5,7,513,False,True,False
U000138_S0001,U000138,tablet,2025-11-01,3,0.0,3,54,False,False,False
U000138_S0002,U000138,tablet,2025-11-15,3,0.0,2,137,False,False,False
U000138_S0003,U000138,mobile,2025-11-17,11,0.0,10,434,False,False,False
U000138_S0004,U000138,tablet,2025-11-30,3,0.0,3,47,False,False,False
U000138_S0005,U000138,tablet,2025-12-07,8,0.0,6,387,False,False,False
U000138_S0006,U000138,tablet,2025-12-25,1,0.0,1,12,False,False,False
U000139_S0001,U000139,desktop,2025-12-05,2,0.0,1,66,False,False,False
U000140_S0001,U000140,desktop,2025-11-06,2,0.3,2,37,False,False,False
U000140_S0002,U000140,desktop,2025-11-11,5,0.0,5,26,False,False,False
U000140_S0003,U000140,tablet,2025-11-30,6,0.0,5,48,False,False,False
U000140_S0004,U000140,desktop,2025-12-16,5,0.0,5,46,False,False,False
U000140_S0005,U000140,desktop,2025-12-27,16,0.5,8,300,False,True,False
U000141_S0001,U000141,mobile,2025-10-04,22,0.0,11,1076,False,False,False
U000141_S0002,U000141,mobile,2025-10-20,4,0.0,3,26,False,False,False
U000141_S0003,U000141,mobile,2025-11-06,4,0.0,4,37,False,False,False
U000141_S0004,U000141,mobile,2025-11-27,2,0.0,2,85,False,False,False
U000141_S0005,U000141,mobile,2025-11-29,5,0.0,4,101,False,False,False
U000141_S0006,U000141,mobile,2025-12-09,4,0.0,4,8,False,False,False
U000141_S0007,U000141,tablet,2025-12-27,4,348.0,4,52,False,False,True
U000142_S0001,U000142,desktop,2025-11-12,3,0.0,3,30,False,False,False
U000142_S0002,U000142,tablet,2025-12-03,2,0.0,2,9,False,False,False
U000142_S0003,U000142,desktop,2025-12-12,1,0.0,1,27,False,False,False
U000142_S0004,U000142,desktop,2025-12-17,6,0.0,5,187,False,False,False
U000143_S0001,U000143,mobile,2025-10-22,8,0.0,8,73,False,False,False
U000143_S0002,U000143,mobile,2025-12-09,4,0.0,4,30,False,False,False
U000143_S0003,U000143,mobile,2025-12-16,2,0.0,2,89,False,False,False
U000143_S0004,U000143,mobile,2025-12-18,1,0.0,1,20,False,False,False
U000145_S0001,U000145,mobile,2025-11-17,4,0.0,4,166,False,False,False
U000145_S0002,U000145,mobile,2025-11-19,10,0.5,8,221,False,True,False
U000145_S0003,U000145,mobile,2025-11-22,2,0.0,1,49,False,False,False
U000146_S0001,U000146,mobile,2025-10-12,6,0.0,5,481,False,False,False
U000146_S0002,U000146,mobile,2025-12-26,1,0.0,1,10,False,False,False
U000147_S0001,U000147,mobile,2025-12-12,4,0.0,3,17,False,False,False
U000147_S0002,U000147,mobile,2025-12-24,2,0.0,1,10,False,False,False
U000149_S0001,U000149,mobile,2025-10-25,1,0.0,1,46,False,False,False
U000149_S0002,U000149,mobile,2025-11-13,1,0.0,1,24,False,False,False
U000149_S0003,U000149,mobile,2025-11-15,2,0.0,2,154,False,False,False
U000149_S0004,U000149,desktop,2025-12-11,5,0.5,3,427,False,True,False
U000149_S0005,U000149,mobile,2025-12-13,1,0.0,1,16,False,False,False
U000149_S0006,U000149,mobile,2025-12-23,4,0.0,3,23,False,False,False
U000150_S0001,U000150,desktop,2025-11-02,3,0.0,3,35,False,False,False
U000150_S0002,U000150,desktop,2025-12-07,3,0.0,3,9,False,False,False
U000150_S0003,U000150,desktop,2025-12-18,4,0.0,4,2,False,False,False
U000150_S0004,U000150,desktop,2025-12-23,1,0.0,1,14,False,False,False
U000151_S0001,U000151,tablet,2025-11-17,1,0.0,1,78,False,False,False
U000151_S0002,U000151,mobile,2025-12-08,5,348.0,5,11,False,False,True
U000152_S0001,U000152,mobile,2025-12-09,2,0.0,2,121,False,False,False
U000152_S0002,U000152,mobile,2025-12-12,1,0.0,1,7,False,False,False
U000152_S0003,U000152,mobile,2025-12-15,1,0.0,1,15,False,False,False
U000152_S0004,U000152,mobile,2025-12-22,8,0.3,5,151,False,False,False
U000152_S0005,U000152,mobile,2025-12-24,16,0.0,10,1461,False,False,False
U000152_S0006,U000152,mobile,2025-12-24,12,0.0,8,283,False,False,False
U000152_S0007,U000152,mobile,2025-12-28,4,0.0,4,20,False,False,False
U000153_S0001,U000153,desktop,2025-11-10,3,0.0,3,228,False,False,False
U000153_S0002,U000153,desktop,2025-11-26,8,0.0,6,145,False,False,False
U000153_S0003,U000153,desktop,2025-12-03,1,0.0,1,45,False,False,False
U000154_S0001,U000154,mobile,2025-12-10,5,0.0,4,79,False,False,False
U000155_S0001,U000155,mobile,2025-10-19,3,0.5,3,50,False,True,False
U000155_S0002,U000155,mobile,2025-11-16,4,0.0,4,85,False,False,False
U000155_S0003,U000155,mobile,2025-11-26,7,0.0,5,63,False,False,False
U000155_S0004,U000155,desktop,2025-12-08,1,0.0,1,1,False,False,False
U000155_S0005,U000155,desktop,2025-12-16,15,0.0,10,386,False,False,False
U000157_S0001,U000157,mobile,2025-10-20,1,0.0,1,20,False,False,False
U000157_S0002,U000157,desktop,2025-10-23,12,0.0,7,16,False,False,False
U000158_S0001,U000158,mobile,2025-11-25,11,0.0,7,55,False,False,False
U000158_S0002,U000158,mobile,2025-12-14,3,0.0,3,20,False,False,False
U000159_S0001,U000159,mobile,2025-12-18,12,0.0,8,602,False,False,False
U000160_S0001,U000160,tablet,2025-12-28,2,0.0,2,95,False,False,False
U000161_S0001,U000161,desktop,2025-10-06,1,0.0,1,4,False,False,False
U000161_S0002,U000161,mobile,2025-10-07,9,0.0,7,28,False,False,False
U000161_S0003,U000161,mobile,2025-10-14,4,0.0,3,85,False,False,False
U000161_S0004,U000161,mobile,2025-11-07,4,0.0,4,54,False,False,False
U000161_S0005,U000161,mobile,2025-11-08,1,0.0,1,77,False,False,False
U000161_S0006,U000161,mobile,2025-11-12,2,0.0,2,13,False,False,False
U000161_S0007,U000161,desktop,2025-11-27,9,0.0,6,452,False,False,False
U000161_S0008,U000161,mobile,2025-11-30,5,0.0,5,15,False,False,False
U000161_S0009,U000161,mobile,2025-11-30,1,0.0,1,20,False,False,False
U000161_S0010,U000161,mobile,2025-12-17,1,0.0,1,8,False,False,False
U000161_S0011,U000161,mobile,2025-12-18,3,0.0,3,41,False,False,False
U000161_S0012,U000161,mobile,2025-12-26,3,0.0,3,11,False,False,False
U000162_S0001,U000162,mobile,2025-10-24,1,0.0,1,4,False,False,False
U000162_S0002,U000162,mobile,2025-10-31,2,0.0,2,26,False,False,False
U000162_S0003,U000162,desktop,2025-11-29,5,0.0,5,24,False,False,False
U000163_S0001,U000163,desktop,2025-10-27,1,0.0,1,6,False,False,False
U000163_S0002,U000163,tablet,2025-11-03,7,0.0,6,336,False,False,False
U000163_S0003,U000163,tablet,2025-12-02,4,0.0,2,165,False,False,False
U000163_S0004,U000163,tablet,2025-12-09,6,0.0,4,17,False,False,False
U000165_S0001,U000165,mobile,2025-10-15,2,0.0,1,29,False,False,False
U000165_S0002,U000165,mobile,2025-10-24,3,0.0,3,130,False,False,False
U000165_S0003,U000165,mobile,2025-11-19,13,1.0,9,0,False,True,False
U000165_S0004,U000165,tablet,2025-12-01,8,0.0,7,132,False,False,False
U000165_S0005,U000165,desktop,2025-12-16,5,0.0,4,651,False,False,False
U000166_S0001,U000166,mobile,2025-10-20,3,0.0,3,81,False,False,False
U000166_S0002,U000166,mobile,2025-10-31,1,0.0,1,0,False,False,False
U000167_S0001,U000167,mobile,2025-12-05,6,0.0,5,57,False,False,False
U000167_S0002,U000167,desktop,2025-12-12,8,0.0,8,152,False,False,False
U000168_S0001,U000168,desktop,2025-11-30,14,0.0,9,147,False,False,False
U000170_S0001,U000170,desktop,2025-11-12,2,0.0,2,21,False,False,False
U000170_S0002,U000170,mobile,2025-12-24,11,0.0,8,100,False,False,False
U000171_S0001,U000171,tablet,2025-11-11,7,0.0,5,153,False,False,False
U000171_S0002,U000171,mobile,2025-11-14,3,0.0,3,39,False,False,False
U000171_S0003,U000171,mobile,2025-11-26,7,0.3,5,218,False,True,False
U000171_S0004,U000171,mobile,2025-11-26,1,0.0,1,41,False,False,False
U000171_S0005,U000171,mobile,2025-11-29,6,0.0,6,5,False,False,False
U000171_S0006,U000171,mobile,2025-11-30,3,0.0,3,247,False,False,False
U000171_S0007,U000171,mobile,2025-11-30,6,0.0,5,52,False,False,False
U000171_S0008,U000171,mobile,2025-12-01,3,0.0,3,119,False,False,False
U000171_S0009,U000171,mobile,2025-12-12,3,0.0,3,221,False,False,False
U000171_S0010,U000171,mobile,2025-12-23,1,0.0,1,77,False,False,False
U000171_S0011,U000171,mobile,2025-12-27,7,0.0,5,73,False,False,False
U000171_S0012,U000171,mobile,2025-12-27,7,0.0,6,312,False,False,False
U000173_S0001,U000173,tablet,2025-10-18,5,0.0,4,48,False,False,False
U000173_S0002,U000173,desktop,2025-12-03,5,0.0,3,28,False,False,False
U000173_S0003,U000173,desktop,2025-12-07,8,0.0,5,154,False,False,False
U000173_S0004,U000173,desktop,2025-12-15,3,0.0,3,22,False,False,False
U000174_S0001,U000174,tablet,2025-11-23,1,0.0,1,49,False,False,False
U000174_S0002,U000174,desktop,2025-11-30,2,0.0,2,80,False,False,False
U000174_S0003,U000174,desktop,2025-12-29,3,0.5,3,32,False,True,False
U000175_S0001,U000175,mobile,2025-11-09,3,0.0,3,146,False,False,False
U000175_S0002,U000175,mobile,2025-11-26,3,0.0,3,142,False,False,False
U000176_S0001,U000176,mobile,2025-10-11,2,0.0,2,54,False,False,False
U000176_S0002,U000176,mobile,2025-10-11,5,0.0,5,162,False,False,False
U000176_S0003,U000176,desktop,2025-10-25,2,0.0,2,37,False,False,False
U000176_S0004,U000176,mobile,2025-11-09,1,0.0,1,92,False,False,False
U000176_S0005,U000176,mobile,2025-11-16,1,0.0,1,29,False,False,False
U000176_S0006,U000176,mobile,2025-11-24,3,0.0,3,39,False,False,False
U000177_S0001,U000177,mobile,2025-12-26,5,0.0,4,35,False,False,False
U000178_S0001,U000178,mobile,2025-10-27,3,0.0,3,25,False,False,False
U000178_S0002,U000178,mobile,2025-11-12,4,0.0,3,64,False,False,False
U000178_S0003,U000178,mobile,2025-11-28,9,0.0,6,142,False,False,False
U000178_S0004,U000178,mobile,2025-12-12,10,0.0,6,281,False,False,False
U000179_S0001,U000179,mobile,2025-10-20,3,0.0,3,248,False,False,False
U000179_S0002,U000179,desktop,2025-10-26,2,0.0,2,78,False,False,False
U000179_S0003,U000179,mobile,2025-10-31,1,0.0,1,1,False,False,False
U000179_S0004,U000179,mobile,2025-11-10,2,0.0,2,16,False,False,False
U000179_S0005,U000179,mobile,2025-12-30,11,0.0,10,294,False,False,False
U000180_S0001,U000180,mobile,2025-11-13,1,0.0,1,26,False,False,False
U000181_S0001,U000181,mobile,2025-10-16,1,0.0,1,67,False,False,False
U000181_S0002,U000181,mobile,2025-10-28,4,0.0,4,148,False,False,False
U000181_S0003,U000181,mobile,2025-11-14,4,0.0,3,469,False,False,False
U000181_S0004,U000181,mobile,2025-11-18,2,0.0,2,72,False,False,False
U000181_S0005,U000181,mobile,2025-12-19,4,0.0,2,123,False,False,False
U000182_S0001,U000182,desktop,2025-11-11,3,0.0,3,287,False,False,False
U000182_S0002,U000182,desktop,2025-12-08,1,0.0,1,21,False,False,False
U000182_S0003,U000182,desktop,2025-12-20,1,0.0,1,27,False,False,False
U000182_S0004,U000182,desktop,2025-12-20,7,0.0,5,210,False,False,False
U000183_S0001,U000183,mobile,2025-10-21,5,0.0,4,121,False,False,False
U000183_S0002,U000183,mobile,2025-12-01,2,0.0,2,13,False,False,False
U000183_S0003,U000183,mobile,2025-12-05,4,0.0,4,22,False,False,False
U000184_S0001,U000184,mobile,2025-12-22,1,0.0,1,9,False,False,False
U000185_S0001,U000185,mobile,2025-12-24,3,0.0,3,116,False,False,False
U000185_S0002,U000185,tablet,2025-12-26,3,0.3,3,147,False,False,False
U000186_S0001,U000186,mobile,2025-11-09,2,0.0,2,107,False,False,False
U000186_S0002,U000186,desktop,2025-11-24,3,0.0,2,75,False,False,False
U000186_S0003,U000186,mobile,2025-12-08,6,0.0,5,172,False,False,False
U000186_S0004,U000186,tablet,2025-12-20,4,0.0,4,156,False,False,False
U000187_S0001,U000187,mobile,2025-12-21,7,0.0,6,575,False,False,False
U000187_S0002,U000187,mobile,2025-12-29,9,0.0,7,417,False,False,False
U000188_S0001,U000188,mobile,2025-12-01,8,0.5,5,469,False,True,False
U000188_S0002,U000188,mobile,2025-12-03,4,0.0,4,71,False,False,False
U000188_S0003,U000188,mobile,2025-12-12,1,0.0,1,20,False,False,False
U000188_S0004,U000188,mobile,2025-12-16,1,0.0,1,96,False,False,False
U000188_S0005,U000188,mobile,2025-12-18,1,0.0,1,12,False,False,False
U000188_S0006,U000188,desktop,2025-12-25,3,0.0,3,5,False,False,False
U000188_S0007,U000188,mobile,2025-12-27,5,0.0,4,119,False,False,False
U000188_S0008,U000188,mobile,2025-12-27,3,0.0,2,38,False,False,False
U000189_S0001,U000189,desktop,2025-10-22,2,0.0,2,38,False,False,False
U000189_S0002,U000189,mobile,2025-11-15,2,0.0,2,37,False,False,False
