user_id,signup_date,acquisition_channel,primary_device,country,plan,quality_score,age_group
U000443,2025-10-20,referral,mobile,US,free,0.195,35-44
U000444,2025-10-19,referral,desktop,FR,starter,0.34,18-24
U000445,2025-10-16,direct,mobile,JP,starter,0.288,25-34
U000446,2025-11-14,paid_search,mobile,US,free,0.324,35-44
U000447,2025-10-18,direct,mobile,UK,free,0.245,25-34
U000448,2025-11-16,organic,desktop,DE,starter,0.307,25-34
U000449,2025-10-28,direct,mobile,BR,free,0.209,18-24
U000450,2025-12-13,referral,desktop,US,free,0.296,25-34
U000451,2025-10-15,email,desktop,US,starter,0.507,35-44
U000452,2025-11-29,direct,mobile,AU,pro,0.308,25-34
U000453,2025-10-24,direct,desktop,US,free,0.079,45-54
U000454,2025-10-13,referral,mobile,US,free,0.209,25-34
U000455,2025-10-17,paid_search,desktop,BR,free,0.036,25-34
U000456,2025-10-11,paid_search,mobile,AU,pro,0.413,25-34
U000457,2025-11-21,paid_social,mobile,JP,free,0.399,35-44
U000458,2025-11-14,direct,desktop,IN,free,0.222,25-34
U000459,2025-10-24,organic,desktop,US,starter,0.521,25-34
U000460,2025-10-24,organic,mobile,UK,starter,0.217,18-24
U000461,2025-11-13,organic,tablet,US,free,0.109,55+
U000462,2025-12-14,direct,desktop,IN,free,0.282,18-24
U000463,2025-10-28,referral,mobile,US,free,0.232,35-44
U000464,2025-10-14,referral,mobile,UK,free,0.156,35-44
U000465,2025-10-01,email,mobile,US,free,0.067,25-34
U000466,2025-10-03,direct,mobile,UK,pro,0.274,25-34
U000467,2025-11-10,paid_social,desktop,CA,free,0.08,25-34
U000468,2025-11-12,paid_search,tablet,FR,starter,0.382,25-34
U000469,2025-11-10,direct,mobile,US,starter,0.211,35-44
U000470,2025-11-13,referral,mobile,UK,free,0.144,35-44
U000471,2025-11-19,referral,mobile,US,starter,0.626,35-44
U000472,2025-10-07,email,mobile,US,enterprise,0.521,35-44
U000473,2025-12-29,paid_search,mobile,BR,free,0.511,25-34
U000474,2025-10-01,organic,tablet,US,starter,0.361,35-44
U000475,2025-11-09,referral,tablet,CA,starter,0.622,25-34
U000476,2025-11-20,paid_social,mobile,UK,starter,0.146,45-54
U000477,2025-10-07,paid_search,mobile,FR,free,0.515,25-34
U000478,2025-10-25,direct,desktop,UK,free,0.209,18-24
U000479,2025-10-11,paid_social,desktop,DE,starter,0.311,45-54
U000480,2025-11-13,paid_social,mobile,DE,free,0.31,35-44
U000481,2025-10-07,referral,mobile,US,pro,0.637,25-34
U000482,2025-12-21,direct,mobile,US,free,0.123,55+
U000483,2025-10-22,email,mobile,UK,starter,0.371,35-44
U000484,2025-10-02,paid_social,mobile,US,free,0.369,25-34
U000485,2025-10-02,paid_search,desktop,CA,free,0.234,35-44
U000486,2025-12-29,direct,desktop,DE,free,0.16,35-44
U000487,2025-10-10,paid_search,desktop,US,free,0.077,25-34
U000488,2025-11-27,paid_social,mobile,US,free,0.392,35-44
U000489,2025-12-20,paid_social,mobile,CA,starter,0.24,35-44
U000490,2025-10-05,paid_search,mobile,BR,pro,0.352,25-34
U000491,2025-10-08,email,mobile,US,pro,0.47,25-34
U000492,2025-10-26,organic,mobile,UK,starter,0.161,18-24
U000493,2025-12-22,referral,tablet,DE,free,0.286,35-44
U000494,2025-12-19,organic,desktop,FR,enterprise,0.482,35-44
U000495,2025-11-07,direct,mobile,IN,free,0.167,25-34
U000496,2025-11-12,paid_search,desktop,UK,free,0.323,25-34
U000497,2025-10-02,paid_social,desktop,US,free,0.069,35-44
U000498,2025-10-01,email,desktop,US,pro,0.535,35-44
U000499,2025-10-27,referral,desktop,UK,free,0.278,45-54
U000500,2025-10-20,organic,mobile,UK,free,0.208,55+
U000501,2025-10-22,paid_search,mobile,IN,starter,0.217,25-34
U000502,2025-10-08,organic,mobile,JP,starter,0.227,25-34
U000503,2025-11-07,direct,mobile,US,free,0.406,35-44
U000504,2025-10-05,paid_social,desktop,UK,free,0.155,25-34
U000505,2025-10-15,direct,desktop,US,enterprise,0.739,18-24
U000506,2025-10-27,paid_search,mobile,UK,free,0.339,25-34
U000507,2025-10-22,paid_search,mobile,US,free,0.129,45-54
U000508,2025-12-28,organic,mobile,JP,enterprise,0.023,25-34
U000509,2025-10-24,paid_social,mobile,US,free,0.194,35-44
U000510,2025-11-05,paid_social,tablet,DE,free,0.516,25-34
U000511,2025-11-15,paid_social,desktop,CA,starter,0.407,25-34
U000512,2025-10-01,email,mobile,UK,free,0.27,45-54
U000513,2025-10-27,email,mobile,US,pro,0.214,55+
U000514,2025-10-09,paid_search,desktop,JP,free,0.199,35-44
U000515,2025-10-02,organic,mobile,US,free,0.111,55+
U000516,2025-10-16,paid_search,desktop,MX,free,0.168,35-44
U000517,2025-10-02,paid_social,desktop,US,enterprise,0.604,18-24
U000518,2025-10-07,paid_search,desktop,CA,starter,0.332,35-44
U000519,2025-10-08,paid_search,mobile,MX,free,0.196,25-34
U000520,2025-10-22,referral,desktop,IN,starter,0.516,18-24
U000521,2025-10-16,paid_search,desktop,AU,starter,0.507,35-44
U000522,2025-12-29,organic,desktop,DE,free,0.351,25-34
U000523,2025-10-13,paid_social,desktop,CA,free,0.221,25-34
U000524,2025-10-07,paid_social,mobile,US,starter,0.233,45-54
U000525,2025-11-13,organic,desktop,IN,free,0.442,35-44
U000526,2025-10-03,paid_search,mobile,CA,free,0.46,18-24
U000527,2025-12-02,paid_social,mobile,US,free,0.346,18-24
U000528,2025-10-02,paid_search,mobile,US,free,0.276,18-24
U000529,2025-11-09,paid_search,desktop,US,free,0.46,35-44
U000530,2025-11-08,referral,tablet,MX,free,0.109,35-44
U000531,2025-12-29,direct,mobile,US,free,0.369,25-34
U000532,2025-10-19,direct,desktop,US,starter,0.438,35-44
U000533,2025-11-07,paid_search,mobile,US,starter,0.026,25-34
U000534,2025-10-19,organic,desktop,IN,free,0.127,35-44
U000535,2025-10-07,organic,desktop,IN,free,0.454,35-44
U000536,2025-10-27,organic,mobile,US,free,0.102,35-44
U000537,2025-11-21,paid_search,mobile,CA,free,0.212,25-34
U000538,2025-10-14,organic,mobile,DE,free,0.523,45-54
U000539,2025-10-26,email,desktop,FR,free,0.372,55+
U000540,2025-10-02,paid_social,mobile,FR,free,0.383,18-24
U000541,2025-11-12,paid_social,desktop,US,free,0.088,35-44
U000542,2025-10-12,paid_search,mobile,MX,free,0.283,45-54
U000543,2025-10-10,direct,mobile,DE,free,0.069,25-34
U000544,2025-10-11,organic,mobile,US,free,0.292,25-34
U000545,2025-10-04,organic,desktop,IN,free,0.27,35-44
U000546,2025-10-10,organic,mobile,BR,enterprise,0.509,55+
U000547,2025-11-04,organic,desktop,US,free,0.155,25-34
U000548,2025-10-12,referral,tablet,JP,free,0.342,25-34
U000549,2025-12-12,email,desktop,US,free,0.361,45-54
U000550,2025-10-09,email,mobile,CA,free,0.27,35-44
U000551,2025-12-29,direct,mobile,AU,free,0.199,18-24
U000552,2025-10-13,direct,desktop,UK,free,0.134,35-44
U000553,2025-12-19,paid_social,desktop,UK,starter,0.326,18-24
U000554,2025-10-14,paid_social,tablet,UK,starter,0.142,25-34
U000555,2025-10-28,email,mobile,US,free,0.178,35-44
U000556,2025-10-06,direct,desktop,IN,free,0.542,35-44
U000557,2025-10-19,paid_social,mobile,UK,starter,0.108,35-44
U000558,2025-10-08,organic,desktop,IN,free,0.091,25-34
U000559,2025-10-07,email,mobile,MX,free,0.042,25-34
U000560,2025-10-07,paid_social,mobile,BR,starter,0.467,18-24
U000561,2025-10-15,organic,desktop,UK,pro,0.424,35-44
U000562,2025-10-17,paid_social,mobile,MX,pro,0.154,25-34
U000563,2025-11-01,organic,desktop,AU,free,0.045,25-34
U000564,2025-12-29,paid_search,desktop,FR,free,0.39,18-24
U000565,2025-12-03,direct,mobile,US,free,0.092,45-54
U000566,2025-10-29,organic,desktop,US,starter,0.281,25-34
U000567,2025-11-14,paid_social,desktop,BR,pro,0.422,25-34
U000568,2025-12-29,organic,mobile,CA,starter,0.285,18-24
U000569,2025-10-24,paid_social,mobile,US,free,0.167,35-44
U000570,2025-10-06,direct,desktop,US,free,0.349,45-54
U000571,2025-11-21,direct,mobile,UK,free,0.256,25-34
U000572,2025-11-27,direct,mobile,US,free,0.147,45-54
U000573,2025-10-08,email,mobile,FR,free,0.423,35-44
U000574,2025-11-12,organic,mobile,IN,free,0.245,45-54
U000575,2025-10-21,paid_social,mobile,IN,starter,0.473,25-34
U000576,2025-11-17,paid_social,mobile,US,free,0.136,25-34
U000577,2025-10-02,paid_search,mobile,CA,free,0.258,25-34
U000578,2025-10-19,referral,mobile,FR,free,0.158,25-34
U000579,2025-11-10,organic,desktop,US,starter,0.127,18-24
U000580,2025-10-06,paid_social,mobile,US,free,0.146,25-34
U000581,2025-11-06,email,tablet,US,free,0.248,25-34
U000582,2025-10-11,paid_search,desktop,CA,starter,0.292,25-34
U000583,2025-10-14,organic,desktop,AU,enterprise,0.603,35-44
U000584,2025-10-24,organic,mobile,US,pro,0.527,25-34
U000585,2025-10-11,organic,mobile,US,free,0.387,18-24
U000586,2025-10-30,organic,desktop,UK,free,0.397,35-44
U000587,2025-10-08,organic,tablet,US,free,0.373,35-44
U000588,2025-10-31,referral,tablet,FR,free,0.345,35-44
U000589,2025-10-16,direct,desktop,US,free,0.266,25-34
U000590,2025-10-04,paid_search,mobile,AU,free,0.122,45-54
U000591,2025-11-06,organic,mobile,US,starter,0.155,35-44
U000592,2025-10-06,paid_search,desktop,DE,starter,0.303,25-34
U000593,2025-11-17,email,mobile,UK,free,0.219,45-54
U000594,2025-10-08,organic,desktop,US,free,0.175,35-44
U000595,2025-10-13,direct,mobile,CA,pro,0.411,25-34
U000596,2025-11-22,paid_social,desktop,FR,enterprise,0.484,25-34
U000597,2025-10-05,paid_search,tablet,US,starter,0.186,25-34
U000598,2025-10-20,referral,mobile,UK,free,0.148,35-44
U000599,2025-11-03,paid_search,mobile,JP,free,0.215,35-44
U000600,2025-10-24,paid_search,mobile,US,free,0.202,35-44
U000601,2025-10-24,paid_social,mobile,AU,free,0.239,35-44
U000602,2025-11-01,referral,mobile,US,free,0.422,35-44
U000603,2025-12-16,direct,mobile,UK,free,0.252,25-34
U000604,2025-10-19,paid_social,mobile,US,pro,0.456,45-54
U000605,2025-10-08,organic,desktop,IN,free,0.188,35-44
U000606,2025-10-25,email,mobile,CA,enterprise,0.318,25-34
U000607,2025-10-21,paid_search,mobile,IN,free,0.338,45-54
U000608,2025-10-12,paid_search,mobile,JP,free,0.282,25-34
U000609,2025-10-15,direct,desktop,UK,free,0.236,25-34
U000610,2025-12-28,referral,mobile,CA,starter,0.284,35-44
U000611,2025-10-25,organic,mobile,CA,free,0.216,35-44
U000612,2025-11-25,direct,mobile,US,free,0.045,35-44
U000613,2025-12-29,paid_search,desktop,US,free,0.151,45-54
U000614,2025-11-01,direct,desktop,BR,free,0.121,25-34
U000615,2025-10-30,organic,mobile,UK,free,0.203,25-34
U000616,2025-10-16,organic,tablet,US,free,0.231,18-24
U000617,2025-10-20,organic,mobile,IN,free,0.277,45-54
U000618,2025-11-26,referral,mobile,US,free,0.269,25-34
U000619,2025-11-17,organic,mobile,MX,pro,0.469,18-24
U000620,2025-10-03,paid_search,desktop,BR,enterprise,0.686,25-34
U000621,2025-10-21,organic,desktop,UK,starter,0.354,18-24
U000622,2025-11-12,email,mobile,US,free,0.247,25-34
U000623,2025-11-05,paid_social,mobile,UK,free,0.243,35-44
U000624,2025-12-15,paid_search,mobile,CA,free,0.194,18-24
U000625,2025-10-07,referral,mobile,US,free,0.46,25-34
U000626,2025-12-16,paid_social,mobile,CA,free,0.5,35-44
U000627,2025-12-22,paid_search,desktop,AU,starter,0.362,35-44
U000628,2025-10-04,paid_search,mobile,CA,free,0.172,35-44
U000629,2025-10-16,organic,desktop,CA,free,0.053,25-34
U000630,2025-11-12,referral,mobile,BR,starter,0.33,45-54
U000631,2025-10-03,direct,mobile,US,free,0.346,25-34
U000632,2025-10-26,paid_search,mobile,AU,free,0.266,18-24
U000633,2025-10-13,referral,mobile,US,free,0.068,25-34
U000634,2025-11-29,paid_search,desktop,US,starter,0.14,25-34
U000635,2025-11-03,referral,desktop,AU,free,0.061,35-44
U000636,2025-10-15,paid_search,mobile,IN,free,0.214,25-34
U000637,2025-11-07,referral,desktop,UK,pro,0.33,18-24
U000638,2025-11-22,paid_search,desktop,US,free,0.188,25-34
U000639,2025-12-21,paid_search,mobile,CA,starter,0.405,18-24
U000640,2025-12-29,paid_search,mobile,CA,starter,0.204,35-44
U000641,2025-12-29,paid_search,mobile,US,pro,0.257,25-34
U000642,2025-12-03,paid_search,mobile,IN,free,0.102,25-34
U000643,2025-12-29,organic,mobile,UK,starter,0.038,45-54
U000644,2025-11-27,paid_social,desktop,US,pro,0.098,25-34
U000645,2025-10-04,paid_social,mobile,US,starter,0.403,25-34
U000646,2025-10-13,paid_search,desktop,US,starter,0.12,35-44
U000647,2025-10-20,paid_social,tablet,JP,starter,0.42,25-34
U000648,2025-12-20,organic,mobile,BR,enterprise,0.66,25-34
U000649,2025-10-04,organic,desktop,US,free,0.257,55+
U000650,2025-12-11,referral,mobile,US,free,0.061,45-54
U000651,2025-12-29,organic,mobile,US,free,0.126,18-24
U000652,2025-10-30,paid_search,desktop,UK,starter,0.229,25-34
U000653,2025-10-12,paid_social,tablet,JP,free,0.288,45-54
U000654,2025-12-19,paid_search,mobile,BR,free,0.324,35-44
U000655,2025-10-10,organic,mobile,IN,free,0.171,25-34
U000656,2025-10-11,organic,mobile,BR,free,0.046,35-44
U000657,2025-10-29,organic,mobile,DE,free,0.281,18-24
U000658,2025-12-28,paid_social,mobile,AU,free,0.041,18-24
U000659,2025-10-26,referral,mobile,US,starter,0.137,25-34
U000660,2025-10-24,email,desktop,JP,free,0.462,35-44
U000661,2025-10-20,organic,desktop,US,pro,0.474,35-44
U000662,2025-10-02,organic,mobile,JP,starter,0.56,25-34
U000663,2025-10-01,direct,mobile,US,pro,0.377,25-34
U000664,2025-10-30,organic,mobile,IN,free,0.531,25-34
U000665,2025-10-08,paid_search,desktop,US,free,0.048,25-34
U000666,2025-11-11,paid_social,desktop,JP,pro,0.28,25-34
U000667,2025-10-05,email,mobile,CA,starter,0.486,35-44
U000668,2025-11-02,referral,mobile,DE,free,0.249,25-34
U000669,2025-10-21,direct,mobile,BR,free,0.489,45-54
U000670,2025-12-12,direct,mobile,DE,free,0.236,25-34
U000671,2025-10-07,paid_search,mobile,DE,free,0.227,35-44
U000672,2025-11-10,paid_search,desktop,UK,free,0.179,18-24
U000673,2025-12-17,email,mobile,US,free,0.448,55+
U000674,2025-10-29,paid_search,mobile,US,starter,0.24,25-34
U000675,2025-10-07,paid_social,desktop,IN,free,0.343,35-44
U000676,2025-12-03,paid_search,mobile,US,starter,0.481,35-44
U000677,2025-10-06,paid_social,desktop,IN,free,0.321,35-44
U000678,2025-10-10,direct,desktop,AU,free,0.169,55+
U000679,2025-12-06,paid_search,desktop,UK,free,0.094,35-44
U000680,2025-11-06,email,mobile,IN,starter,0.084,25-34
U000681,2025-11-11,organic,mobile,MX,free,0.15,45-54
U000682,2025-11-14,organic,desktop,CA,free,0.031,35-44
U000683,2025-10-06,referral,mobile,US,free,0.373,55+
U000684,2025-10-07,paid_search,mobile,US,starter,0.342,18-24
U000685,2025-10-29,paid_social,desktop,JP,pro,0.275,45-54
U000686,2025-10-04,direct,mobile,US,free,0.155,35-44
U000687,2025-11-30,email,mobile,IN,free,0.171,35-44
U000688,2025-11-29,organic,desktop,IN,free,0.103,18-24
U000689,2025-10-02,email,mobile,US,free,0.264,25-34
U000690,2025-12-29,email,mobile,UK,free,0.132,35-44
U000691,2025-10-02,organic,desktop,US,pro,0.426,35-44
U000692,2025-10-03,organic,mobile,US,starter,0.324,18-24
U000693,2025-10-17,paid_search,desktop,US,free,0.127,55+
U000694,2025-10-23,paid_search,mobile,US,pro,0.382,25-34
U000695,2025-10-23,paid_social,desktop,US,free,0.169,25-34
U000696,2025-11-29,direct,mobile,US,free,0.123,35-44
U000697,2025-10-21,paid_social,mobile,UK,free,0.534,25-34
U000698,2025-10-24,organic,desktop,MX,free,0.258,35-44
U000699,2025-11-26,paid_social,mobile,UK,free,0.156,18-24
U000700,2025-10-03,paid_social,mobile,CA,pro,0.637,35-44
U000701,2025-10-12,organic,tablet,US,free,0.233,25-34
U000702,2025-10-02,organic,desktop,FR,free,0.252,25-34
U000703,2025-10-08,email,tablet,US,pro,0.357,25-34
U000704,2025-10-24,paid_search,mobile,US,free,0.024,25-34
U000705,2025-10-14,organic,mobile,DE,free,0.149,18-24
U000706,2025-12-08,organic,mobile,US,free,0.07,25-34
U000707,2025-11-06,paid_social,mobile,DE,pro,0.627,45-54
U000708,2025-12-29,email,mobile,US,starter,0.765,25-34
U000709,2025-10-15,referral,desktop,DE,free,0.209,35-44
U000710,2025-10-01,direct,mobile,US,starter,0.45,25-34
U000711,2025-12-29,paid_social,desktop,US,free,0.636,45-54
U000712,2025-10-08,email,mobile,IN,starter,0.353,55+
U000713,2025-11-24,direct,mobile,US,pro,0.398,18-24
U000714,2025-10-14,paid_social,desktop,FR,pro,0.654,25-34
U000715,2025-10-03,organic,mobile,UK,free,0.262,25-34
U000716,2025-10-07,organic,desktop,MX,starter,0.12,25-34
U000717,2025-11-02,paid_social,desktop,UK,starter,0.429,35-44
U000718,2025-10-04,email,mobile,BR,free,0.662,25-34
U000719,2025-10-27,email,desktop,FR,free,0.069,35-44
U000720,2025-10-17,email,mobile,US,free,0.372,55+
U000721,2025-10-08,organic,tablet,US,free,0.104,35-44
U000722,2025-10-07,email,mobile,US,free,0.168,25-34
U000723,2025-10-12,email,tablet,UK,free,0.206,35-44
U000724,2025-12-06,paid_search,desktop,AU,pro,0.644,18-24
U000725,2025-10-12,email,mobile,US,free,0.054,35-44
U000726,2025-10-22,organic,mobile,CA,starter,0.308,35-44
U000727,2025-10-02,email,desktop,UK,starter,0.132,25-34
U000728,2025-11-14,paid_social,desktop,CA,free,0.566,18-24
U000729,2025-12-23,paid_social,desktop,UK,free,0.318,45-54
U000730,2025-10-03,direct,mobile,CA,free,0.251,25-34
U000731,2025-12-29,referral,desktop,US,free,0.459,25-34
U000732,2025-10-09,paid_search,mobile,JP,free,0.307,35-44
U000733,2025-12-10,organic,mobile,UK,free,0.215,45-54
U000734,2025-10-03,email,desktop,US,free,0.164,25-34
U000735,2025-10-19,paid_social,mobile,AU,free,0.583,25-34
U000736,2025-10-09,email,mobile,BR,free,0.234,35-44
U000737,2025-11-02,email,mobile,US,free,0.368,25-34
U000738,2025-10-13,organic,mobile,IN,starter,0.196,18-24
U000739,2025-12-26,paid_social,mobile,BR,starter,0.309,35-44
U000740,2025-11-08,organic,tablet,US,pro,0.22,25-34
U000741,2025-10-04,organic,desktop,IN,free,0.333,55+
U000742,2025-12-10,paid_social,mobile,US,pro,0.573,25-34
U000743,2025-10-25,organic,mobile,UK,starter,0.342,35-44
U000744,2025-10-15,direct,desktop,UK,pro,0.33,25-34
U000745,2025-10-04,organic,mobile,FR,free,0.117,25-34
U000746,2025-10-05,organic,mobile,US,starter,0.282,18-24
U000747,2025-12-24,direct,mobile,CA,free,0.06,25-34
U000748,2025-10-24,direct,mobile,IN,free,0.321,35-44
U000749,2025-11-18,paid_search,mobile,IN,free,0.134,25-34
U000750,2025-10-10,referral,mobile,MX,pro,0.345,25-34
U000751,2025-10-24,organic,mobile,US,free,0.137,35-44
U000752,2025-10-06,organic,tablet,US,free,0.147,25-34
U000753,2025-10-10,organic,mobile,CA,pro,0.476,25-34
U000754,2025-10-15,organic,desktop,FR,free,0.215,18-24
U000755,2025-12-07,paid_social,desktop,IN,free,0.161,18-24
U000756,2025-10-10,organic,mobile,BR,free,0.102,35-44
U000757,2025-10-07,organic,desktop,US,pro,0.518,45-54
U000758,2025-11-01,organic,mobile,US,starter,0.264,18-24
U000759,2025-11-08,email,mobile,BR,free,0.028,18-24
U000760,2025-11-24,paid_search,desktop,US,starter,0.356,45-54
U000761,2025-10-21,referral,desktop,UK,starter,0.332,45-54
U000762,2025-10-14,email,mobile,US,free,0.239,55+
U000763,2025-12-29,paid_search,mobile,FR,starter,0.142,18-24
U000764,2025-10-05,organic,tablet,FR,free,0.128,35-44
U000765,2025-10-30,paid_search,tablet,US,free,0.038,25-34
U000766,2025-11-09,email,desktop,US,free,0.302,18-24
U000767,2025-10-08,organic,desktop,DE,free,0.163,45-54
U000768,2025-10-03,organic,mobile,CA,free,0.198,25-34
U000769,2025-11-10,referral,mobile,US,free,0.092,35-44
U000770,2025-10-11,email,mobile,DE,pro,0.175,25-34
U000771,2025-11-04,organic,mobile,JP,free,0.045,25-34
U000772,2025-12-29,organic,mobile,BR,free,0.159,55+
U000773,2025-11-17,organic,desktop,US,starter,0.523,25-34
U000774,2025-10-15,paid_search,mobile,FR,free,0.102,25-34
U000775,2025-10-31,paid_search,mobile,FR,free,0.187,25-34
U000776,2025-12-01,paid_search,mobile,US,free,0.119,18-24
U000777,2025-10-07,paid_search,tablet,US,free,0.076,25-34
U000778,2025-10-06,referral,mobile,CA,starter,0.609,35-44
U000779,2025-12-01,organic,mobile,BR,pro,0.643,35-44
U000780,2025-10-07,paid_social,desktop,CA,starter,0.379,25-34
U000781,2025-11-07,email,mobile,UK,enterprise,0.603,45-54
U000782,2025-12-16,direct,mobile,DE,starter,0.455,45-54
U000783,2025-10-03,organic,desktop,US,free,0.059,18-24
U000784,2025-10-03,paid_social,mobile,AU,free,0.008,55+
U000785,2025-12-02,paid_search,desktop,IN,pro,0.217,35-44
U000786,2025-10-03,organic,desktop,IN,pro,0.364,25-34
U000787,2025-11-06,organic,mobile,US,free,0.28,25-34
U000788,2025-10-01,email,mobile,US,free,0.269,35-44
U000789,2025-10-07,paid_search,mobile,IN,starter,0.169,25-34
U000790,2025-11-16,paid_social,tablet,UK,free,0.507,25-34
U000791,2025-12-29,referral,desktop,US,enterprise,0.627,35-44
U000792,2025-10-07,paid_search,mobile,CA,free,0.202,35-44
U000793,2025-10-18,referral,desktop,US,starter,0.354,25-34
U000794,2025-10-06,organic,desktop,UK,free,0.094,25-34
U000795,2025-12-29,paid_search,desktop,US,starter,0.141,35-44
U000796,2025-10-27,paid_search,desktop,JP,starter,0.381,25-34
U000797,2025-10-01,organic,mobile,US,free,0.323,18-24
U000798,2025-11-14,paid_social,desktop,US,free,0.058,25-34
U000799,2025-10-04,direct,mobile,US,enterprise,0.483,25-34
U000800,2025-10-18,organic,desktop,UK,free,0.19,35-44
U000801,2025-10-25,direct,mobile,AU,starter,0.139,18-24
U000802,2025-10-31,paid_search,tablet,US,starter,0.466,35-44
